model,target,step,train_loss,validation_loss,validation_score,training_objective_loss,activity_train_loss,activity_validation_loss,domain_train_loss,domain_train_accuracy,domain_validation_loss,domain_validation_accuracy
realmlp,kpx_group_2,167,0.1475841487316709,0.4626632034778595,0.6441536545753479,,,,,,,
realmlp,kpx_group_3,167,0.1589445158054954,0.5875905752182007,0.5603531002998352,,,,,,,
realmlp,all,168,0.15102495704042285,0.5216671824455261,0.6074127554893494,0.8516585905300943,0.10916145459601753,0.48686134815216064,0.6842594060458635,0.5682116056743421,0.6721550226211548,0.5210622549057007
realmlp,kpx_group_1,168,0.15699738460151771,0.5184386372566223,0.6127960681915283,,,,,,,
realmlp,kpx_group_2,168,0.14138055239853106,0.46132439374923706,0.6463748812675476,,,,,,,
realmlp,kpx_group_3,168,0.15469693627796674,0.5852383971214294,0.5630671381950378,,,,,,,
realmlp,all,169,0.14547161169742284,0.5214459896087646,0.6065886616706848,0.8460614422434255,0.10656991493152945,0.49346446990966797,0.6846043475364384,0.564099763569079,0.6666128039360046,0.5375458002090454
realmlp,kpx_group_1,169,0.15046387891236104,0.5119650959968567,0.6163081526756287,,,,,,,
realmlp,kpx_group_2,169,0.13661756190030197,0.4655184745788574,0.6448013782501221,,,,,,,
realmlp,kpx_group_3,169,0.14933338516244762,0.5868544578552246,0.5586563348770142,,,,,,,
realmlp,all,170,0.13978058903625137,0.5218526721000671,0.6074442267417908,0.8374465249086681,0.10224772715254833,0.5143909454345703,0.6823287692509199,0.5610158819901315,0.6771438121795654,0.528388261795044
realmlp,kpx_group_1,170,0.14504722113672056,0.5119540691375732,0.6186578273773193,,,,,,,
realmlp,kpx_group_2,170,0.13193186411732122,0.468288391828537,0.6424669027328491,,,,,,,
realmlp,kpx_group_3,170,0.14236268146257652,0.585315465927124,0.5612079501152039,,,,,,,
realmlp,all,171,0.13525724185532645,0.5211922526359558,0.6072567105293274,0.8350795781926105,0.0993015524980269,0.5135812759399414,0.6849271019822673,0.5589214124177632,0.6777145266532898,0.5059523582458496
realmlp,kpx_group_1,171,0.14028347146354223,0.507474958896637,0.621436595916748,,,,,,,
realmlp,kpx_group_2,171,0.12657063875935579,0.4677361249923706,0.6414079666137695,,,,,,,
realmlp,kpx_group_3,171,0.1389176140686399,0.5883656740188599,0.558925449848175,,,,,,,
realmlp,all,172,0.13055966696456858,0.5186417698860168,0.6086270809173584,0.828089241134493,0.09592516916362863,0.5276408791542053,0.6831407946975607,0.5642282586348685,0.6766044497489929,0.5146520137786865
realmlp,kpx_group_1,172,0.13539118770706027,0.5087757110595703,0.6213928461074829,,,,,,,
realmlp,kpx_group_2,172,0.1227463336759492,0.4625854194164276,0.6444089412689209,,,,,,,
realmlp,kpx_group_3,172,0.13354148617700526,0.5845642685890198,0.5600795149803162,,,,,,,
realmlp,all,173,0.1263088527086534,0.524162232875824,0.6050423979759216,0.8240358139339247,0.09218196345395163,0.5378186702728271,0.683899670055038,0.5610094572368421,0.6686884760856628,0.5645604133605957
realmlp,kpx_group_1,173,0.13140550559680714,0.5173364281654358,0.6128665208816528,,,,,,,
realmlp,kpx_group_2,173,0.11748950948056422,0.46875,0.6414281725883484,,,,,,,
realmlp,kpx_group_3,173,0.13003153795082317,0.5864001512527466,0.5608326196670532,,,,,,,
realmlp,all,174,0.12247755937278271,0.5201357007026672,0.6075907349586487,0.8213285843008443,0.0889094875831353,0.5446035861968994,0.6855145951634959,0.5497147409539473,0.680590033531189,0.5050366520881653
realmlp,kpx_group_1,174,0.12728563117745675,0.5104588270187378,0.6176716089248657,,,,,,,
realmlp,kpx_group_2,174,0.1143062684292856,0.4662138819694519,0.6415643692016602,,,,,,,
realmlp,kpx_group_3,174,0.12584078155065836,0.583734393119812,0.5635362863540649,,,,,,,
realmlp,all,175,0.11750170274784691,0.5224230885505676,0.6059775352478027,0.8150033597883425,0.08600034437289364,0.5490104556083679,0.6846016025856921,0.5626541940789473,0.6716766953468323,0.555402934551239
realmlp,kpx_group_1,175,0.12252945864671155,0.5086429119110107,0.6180863380432129,,,,,,,
realmlp,kpx_group_2,175,0.10946454735178697,0.4693867862224579,0.6413917541503906,,,,,,,
realmlp,kpx_group_3,175,0.12051110989169071,0.5892395973205566,0.5584545135498047,,,,,,,
realmlp,all,176,0.11334150637450971,0.5253109335899353,0.6040608882904053,0.808951766083115,0.08295437330870252,0.5638837814331055,0.6831671007369694,0.5624550267269737,0.6833047270774841,0.5096153616905212
realmlp,kpx_group_1,176,0.11816844834308875,0.5167087912559509,0.6146501898765564,,,,,,,
realmlp,kpx_group_2,176,0.10530407246398299,0.46768510341644287,0.6415608525276184,,,,,,,
realmlp,kpx_group_3,176,0.11655200047320441,0.5915389060974121,0.555971622467041,,,,,,,
realmlp,all,177,0.1101220199152043,0.5266357064247131,0.6041207909584045,0.8077425509691238,0.07906689818360303,0.5690388679504395,0.6857604925569735,0.5521754214638158,0.6884545683860779,0.4793955981731415
realmlp,kpx_group_1,177,0.11409764011439524,0.5165796279907227,0.6147156357765198,,,,,,,
realmlp,kpx_group_2,177,0.10211738414670292,0.4679480195045471,0.6427664756774902,,,,,,,
realmlp,kpx_group_3,177,0.11415103979800877,0.5953795909881592,0.5548803210258484,,,,,,,
realmlp,all,178,0.10720838978886604,0.5254533886909485,0.6044607758522034,0.8060845748374337,0.07666189625467125,0.5867621898651123,0.6873769062130075,0.5559403268914473,0.6768014430999756,0.5242673754692078
realmlp,kpx_group_1,178,0.11155346800622187,0.5167770385742188,0.6149058938026428,,,,,,,
realmlp,kpx_group_2,178,0.09864338330532375,0.46706151962280273,0.6425033807754517,,,,,,,
realmlp,kpx_group_3,178,0.11142832668204057,0.5925217270851135,0.5559729337692261,,,,,,,
realmlp,all,179,0.10390473882618703,0.526371419429779,0.6033850312232971,0.8009315548758758,0.073738978832568,0.5898817181587219,0.6859659780012933,0.5509739925986842,0.6887456178665161,0.48763737082481384
realmlp,kpx_group_1,179,0.10781360741116498,0.5143932700157166,0.6142681241035461,,,,,,,
realmlp,kpx_group_2,179,0.09554801949937093,0.47000712156295776,0.6407128572463989,,,,,,,
realmlp,kpx_group_3,179,0.10835258701914235,0.5947139263153076,0.5551740527153015,,,,,,,
realmlp,all,180,0.10126953023044687,0.52576744556427,0.6031198501586914,0.7998157778852865,0.07075902221626357,0.6072254776954651,0.6879324003269798,0.5489566200657895,0.6756709218025208,0.5384615659713745
realmlp,kpx_group_1,180,0.10508768113428041,0.5155810117721558,0.6135555505752563,,,,,,,
realmlp,kpx_group_2,180,0.09277242706402351,0.469195157289505,0.6398581862449646,,,,,,,
realmlp,kpx_group_3,180,0.10594847896381428,0.5925262570381165,0.555945873260498,,,,,,,
realmlp,all,181,0.09855599534746848,0.5243645906448364,0.6046705842018127,0.7981837517336795,0.06841556977872786,0.6175051331520081,0.6893654199022996,0.542236328125,0.6754254698753357,0.529304027557373
realmlp,kpx_group_1,181,0.1018971816489571,0.5125045776367188,0.6157978773117065,,,,,,,
realmlp,kpx_group_2,181,0.09022771067133076,0.4685724377632141,0.6418397426605225,,,,,,,
realmlp,kpx_group_3,181,0.10354309911398511,0.5920168161392212,0.556374192237854,,,,,,,
realmlp,all,182,0.0959138206549381,0.5275920033454895,0.6023913621902466,0.7939191491980302,0.06577060626525628,0.6264105439186096,0.6881397342995593,0.5442087273848685,0.6802336573600769,0.5114468932151794
realmlp,kpx_group_1,182,0.09893045662657211,0.5186346173286438,0.612793505191803,,,,,,,
realmlp,kpx_group_2,182,0.087473914125248,0.4693310260772705,0.6404092907905579,,,,,,,
realmlp,kpx_group_3,182,0.1013370944481147,0.5948103070259094,0.5539711713790894,,,,,,,
realmlp,all,183,0.09405891616877757,0.525481104850769,0.6036052703857422,0.7917436824033135,0.06346132581759441,0.6405835747718811,0.6881655642860814,0.5518734580592105,0.6772804260253906,0.5251831412315369
realmlp,kpx_group_1,183,0.09715902432799339,0.5140920281410217,0.614223837852478,,,,,,,
realmlp,kpx_group_2,183,0.08563352425239588,0.46774014830589294,0.6410362720489502,,,,,,,
realmlp,kpx_group_3,183,0.09938420404336955,0.5946111679077148,0.5555557012557983,,,,,,,
realmlp,all,184,0.09179125373300753,0.5259799361228943,0.6028589010238647,0.789908420882727,0.061186850757191054,0.6510574221611023,0.6889391400312123,0.5472219366776315,0.6807811856269836,0.5100732445716858
realmlp,kpx_group_1,184,0.09471229355978339,0.5140116810798645,0.6153382062911987,,,,,,,
realmlp,kpx_group_2,184,0.0832199715077877,0.4678856432437897,0.639853835105896,,,,,,,
realmlp,kpx_group_3,184,0.097441501621353,0.5960425734519958,0.5533847808837891,,,,,,,
realmlp,all,185,0.08982710010911289,0.5277352929115295,0.6015422344207764,0.7879720338081059,0.05871444151393677,0.6622558236122131,0.6893377649156671,0.537976716694079,0.6836372017860413,0.49862638115882874
realmlp,kpx_group_1,185,0.09267671092560417,0.516526460647583,0.6134802103042603,,,,,,,
realmlp,kpx_group_2,185,0.08140390748648267,0.4717639982700348,0.6381575465202332,,,,,,,
realmlp,kpx_group_3,185,0.09540067995457273,0.5949154496192932,0.5529890656471252,,,,,,,
realmlp,all,186,0.08825894896137088,0.5269532203674316,0.6022765040397644,0.7867463427154642,0.0568333496584704,0.6718117594718933,0.6899623894377759,0.5443757709703947,0.6852698922157288,0.4793955981731415
realmlp,kpx_group_1,186,0.09076980883745771,0.5143337249755859,0.6161918640136719,,,,,,,
realmlp,kpx_group_2,186,0.07981014251708984,0.47006291151046753,0.6393375992774963,,,,,,,
realmlp,kpx_group_3,186,0.0941968954315311,0.5964629650115967,0.5513001680374146,,,,,,,
realmlp,all,187,0.08655337283485814,0.5294817686080933,0.6010313630104065,0.7852162914840799,0.05501649911074262,0.6794634461402893,0.6904104430424539,0.5409321032072368,0.6887053847312927,0.47985348105430603
realmlp,kpx_group_1,187,0.08905365445504063,0.5174510478973389,0.6136840581893921,,,,,,,
realmlp,kpx_group_2,187,0.07806018867382877,0.4731326997280121,0.6387673616409302,,,,,,,
realmlp,kpx_group_3,187,0.09254627292485613,0.5978615283966064,0.550642728805542,,,,,,,
realmlp,all,188,0.08526803798189289,0.5296270251274109,0.6004042625427246,0.7852948700126848,0.05323594362523995,0.6850621700286865,0.6920414425824818,0.5368716591282895,0.6924254894256592,0.4720695912837982
realmlp,kpx_group_1,188,0.08761857263743877,0.5175641179084778,0.614226222038269,,,,,,,
realmlp,kpx_group_2,188,0.07684282502649646,0.4721870422363281,0.637994647026062,,,,,,,
realmlp,kpx_group_3,188,0.09134271736011694,0.5991297960281372,0.5489919781684875,,,,,,,
realmlp,all,189,0.08419425413012505,0.5292747616767883,0.6011748313903809,0.785236098264393,0.051644575389984404,0.6930301785469055,0.6932951533480695,0.5373792146381579,0.6929101943969727,0.4693223536014557
realmlp,kpx_group_1,189,0.08635510788544228,0.5173279643058777,0.6148272752761841,,,,,,,
realmlp,kpx_group_2,189,0.07573392678444323,0.4732455611228943,0.6369314193725586,,,,,,,
realmlp,kpx_group_3,189,0.09049372090712975,0.5972506999969482,0.5517657399177551,,,,,,,
realmlp,all,190,0.08315457197788514,0.5300359725952148,0.600654125213623,0.7844194173812866,0.050235023967137464,0.6979709267616272,0.6937295959184044,0.5312692742598685,0.6907831430435181,0.47161170840263367
realmlp,kpx_group_1,190,0.0851942011596341,0.5171070694923401,0.6131759881973267,,,,,,,
realmlp,kpx_group_2,190,0.07459964245361717,0.4742854833602905,0.6364874839782715,,,,,,,
realmlp,kpx_group_3,190,0.08966987766325474,0.5987153649330139,0.552298903465271,,,,,,,
realmlp,all,191,0.08223234509166918,0.5298487544059753,0.6001109480857849,0.7837533370444649,0.04891195020785457,0.7054470181465149,0.6941841864272168,0.5355288856907895,0.6907218098640442,0.47573259472846985
realmlp,kpx_group_1,191,0.08419095724821091,0.5173174738883972,0.6130431890487671,,,,,,,
realmlp,kpx_group_2,191,0.07364771603361557,0.4734926223754883,0.6375879049301147,,,,,,,
realmlp,kpx_group_3,191,0.0888583586600266,0.5987362265586853,0.5497018098831177,,,,,,,
realmlp,all,192,0.08151958373032119,0.5305033922195435,0.5998322367668152,0.7833042434955898,0.04780347704103118,0.7087534070014954,0.6946141421794891,0.5335500616776315,0.6938562989234924,0.4619963467121124
realmlp,kpx_group_1,192,0.08315451962775305,0.5196736454963684,0.613068163394928,,,,,,,
realmlp,kpx_group_2,192,0.07285302671554841,0.4735167920589447,0.6366062164306641,,,,,,,
realmlp,kpx_group_3,192,0.08855119857348893,0.5983196496963501,0.5498224496841431,,,,,,,
realmlp,all,193,0.08072837353929092,0.5306313037872314,0.6005669236183167,0.7825214258934322,0.04678296881090654,0.7136853337287903,0.6947756009666544,0.5386320415296053,0.6907433867454529,0.47756409645080566
realmlp,kpx_group_1,193,0.08246965755365397,0.5192860960960388,0.6140914559364319,,,,,,,
realmlp,kpx_group_2,193,0.0721644086175059,0.47366538643836975,0.6371176242828369,,,,,,,
realmlp,kpx_group_3,193,0.08755104665301348,0.5989424586296082,0.5504917502403259,,,,,,,
realmlp,all,194,0.08020778078781932,0.5304495096206665,0.6005626320838928,0.7819303070244036,0.04601445416674802,0.7163681387901306,0.6948203593492508,0.5335950349506579,0.6935214400291443,0.4652014672756195
realmlp,kpx_group_1,194,0.08176014876287234,0.5185983777046204,0.6144260764122009,,,,,,,
realmlp,kpx_group_2,194,0.07172378814338069,0.47373098134994507,0.63615882396698,,,,,,,
realmlp,kpx_group_3,194,0.08713940727083307,0.5990192294120789,0.5511030554771423,,,,,,,
realmlp,all,195,0.07974265437377126,0.5309996008872986,0.5998480319976807,0.7813319226628855,0.04530405743341697,0.7192208170890808,0.6947936580369347,0.532470703125,0.6942251324653625,0.4610805809497833
realmlp,kpx_group_1,195,0.08118443651811073,0.5195167064666748,0.6137642860412598,,,,,,,
realmlp,kpx_group_2,195,0.07116816732052125,0.47378039360046387,0.6352562308311462,,,,,,,
realmlp,kpx_group_3,195,0.08687535359671242,0.5997015237808228,0.550523579120636,,,,,,,
realmlp,all,196,0.0794490615984327,0.5309851765632629,0.6003158688545227,0.7810364302835966,0.04476445182961853,0.7200927138328552,0.6948726953644502,0.5378225226151315,0.6941553950309753,0.46382784843444824
realmlp,kpx_group_1,196,0.08082839474081993,0.5192333459854126,0.6140984296798706,,,,,,,
realmlp,kpx_group_2,196,0.07090644332531251,0.4736045300960541,0.6366115212440491,,,,,,,
realmlp,kpx_group_3,196,0.08661234800360705,0.600117564201355,0.5502375364303589,,,,,,,
realmlp,all,197,0.07913333206976715,0.5309134125709534,0.6001779437065125,0.7807306498289108,0.044436540405609105,0.7215903401374817,0.6949318388575002,0.5348221628289473,0.6941653490066528,0.4633699655532837
realmlp,kpx_group_1,197,0.0804507470640697,0.5191426277160645,0.6140913963317871,,,,,,,
realmlp,kpx_group_2,197,0.07047655683402952,0.4738810658454895,0.6361933946609497,,,,,,,
realmlp,kpx_group_3,197,0.08647268687031771,0.5997164249420166,0.5502489805221558,,,,,,,
realmlp,all,198,0.07896931783149116,0.5309150218963623,0.6000328660011292,0.781028801673337,0.04419551588790981,0.72233647108078,0.6954301509417986,0.5340961657072368,0.6940750479698181,0.4619963467121124
realmlp,kpx_group_1,198,0.08032481989970333,0.5187790989875793,0.6143629550933838,,,,,,,
realmlp,kpx_group_2,198,0.07045865696119635,0.4737181067466736,0.6364627480506897,,,,,,,
realmlp,kpx_group_3,198,0.08612447633947197,0.6002479195594788,0.5492730140686035,,,,,,,
realmlp,all,199,0.07890419642391958,0.5310323238372803,0.5998830199241638,0.7808347854175066,0.043989334794643675,0.7226688265800476,0.6953321930609251,0.5338969983552632,0.6942484378814697,0.4624541997909546
realmlp,kpx_group_1,199,0.08018087291795957,0.5190258026123047,0.6140869855880737,,,,,,,
realmlp,kpx_group_2,199,0.07039298754381507,0.4738585352897644,0.6360334157943726,,,,,,,
realmlp,kpx_group_3,199,0.08613873557432701,0.6002126932144165,0.5495285987854004,,,,,,,
realmlp,all,200,0.07878667988667362,0.5310317873954773,0.5998846292495728,0.7807638056968388,0.043930764163011,0.7227150797843933,0.695387505387005,0.5339098478618421,0.6941909193992615,0.4624541997909546
realmlp,kpx_group_1,200,0.08009640176437403,0.5190220475196838,0.6140866875648499,,,,,,,
realmlp,kpx_group_2,200,0.07029998518134419,0.47389060258865356,0.6360359191894531,,,,,,,
realmlp,kpx_group_3,200,0.0859636609491549,0.6001827716827393,0.5495312809944153,,,,,,,
