model,target,step,train_loss,validation_loss,validation_score,validation_nmae,validation_ficr,training_objective_loss,activity_train_loss,activity_validation_loss,boundary_consistency_train_loss,boundary_consistency_validation_loss
realmlp,kpx_group_1,25,0.6143195607044079,0.5577948689460754,0.5832664370536804,0.13946905732154846,0.3060019016265869,,,,,
realmlp,kpx_group_2,25,0.589203511123304,0.5095272064208984,0.6133507490158081,0.13856379687786102,0.36526525020599365,,,,,
realmlp,kpx_group_3,25,0.6790214158870556,0.6892772316932678,0.47184863686561584,0.20409826934337616,0.14779555797576904,,,,,
realmlp,all,26,0.6233615257121898,0.542301595211029,0.5913652777671814,0.1464231312274933,0.3291536569595337,0.6721733775403764,0.3254123937200617,0.26499125361442566,0.0,
realmlp,kpx_group_1,26,0.6032070948017968,0.5749731659889221,0.5711315870285034,0.13609309494495392,0.2783562242984772,,,,,
realmlp,kpx_group_2,26,0.5835663499655547,0.4581131935119629,0.6519875526428223,0.1400977224111557,0.44407281279563904,,,,,
realmlp,kpx_group_3,26,0.6833111224351106,0.5938185453414917,0.5509766936302185,0.16307859122753143,0.265032023191452,,,,,
realmlp,all,27,0.6122270094023811,0.5406357645988464,0.590590238571167,0.14951778948307037,0.33069828152656555,0.6609367397096422,0.3247315221362644,0.2667505741119385,0.0,
realmlp,kpx_group_1,27,0.5941063850014298,0.5956404209136963,0.5567160248756409,0.14262452721595764,0.2560565173625946,,,,,
realmlp,kpx_group_2,27,0.5655837688181136,0.45566049218177795,0.6541430950164795,0.13089440762996674,0.4391805827617645,,,,,
realmlp,kpx_group_3,27,0.6769908688686512,0.5706064701080322,0.5609117150306702,0.17503441870212555,0.2968578040599823,,,,,
realmlp,all,28,0.5978177123599582,0.5319817066192627,0.5987662672996521,0.14717096090316772,0.3447035253047943,0.6466276634622503,0.32539958479227843,0.26482656598091125,0.0,
realmlp,kpx_group_1,28,0.5838469211701993,0.5547547340393066,0.585873007774353,0.1342128962278366,0.3059588670730591,,,,,
realmlp,kpx_group_2,28,0.5524146512702659,0.41866591572761536,0.6791435480117798,0.1425689458847046,0.5008559823036194,,,,,
realmlp,kpx_group_3,28,0.6571915701583579,0.6225244402885437,0.5312823057174683,0.16473105549812317,0.2272956669330597,,,,,
realmlp,all,29,0.5889718808509685,0.4992988407611847,0.6205632090568542,0.1434219926595688,0.3845483064651489,0.6373498583281482,0.32251985205544365,0.2639269530773163,0.0,
realmlp,kpx_group_1,29,0.5775289171271853,0.543230414390564,0.5933352112770081,0.13130006194114685,0.31797051429748535,,,,,
realmlp,kpx_group_2,29,0.544257480789114,0.43684306740760803,0.6669350862503052,0.13182635605335236,0.4656965136528015,,,,,
realmlp,kpx_group_3,29,0.6451292192494428,0.5178229808807373,0.6014191508293152,0.16713955998420715,0.36997783184051514,,,,,
realmlp,all,30,0.579810216471001,0.5420494675636292,0.591036856174469,0.1423628032207489,0.3244365155696869,0.627208247228905,0.3159869351872691,0.2625131905078888,0.0,
realmlp,kpx_group_1,30,0.5675970437350096,0.5263658761978149,0.6028836965560913,0.1343194842338562,0.3400869071483612,,,,,
realmlp,kpx_group_2,30,0.5367400646209717,0.47704920172691345,0.6395564675331116,0.13126088678836823,0.41037383675575256,,,,,
realmlp,kpx_group_3,30,0.6350935344342832,0.6227332353591919,0.5306704044342041,0.1615079939365387,0.2228487730026245,,,,,
realmlp,all,31,0.5649169418546889,0.5056705474853516,0.6177918314933777,0.1405213624238968,0.3761049807071686,0.6115940356696093,0.31118071962285926,0.25720810890197754,0.0,
realmlp,kpx_group_1,31,0.5594377606003372,0.5473976731300354,0.5923493504524231,0.1308046132326126,0.3155032992362976,,,,,
realmlp,kpx_group_2,31,0.5204771966845901,0.42583245038986206,0.6768078804016113,0.12975634634494781,0.48337215185165405,,,,,
realmlp,kpx_group_3,31,0.6148358428919757,0.543781578540802,0.5842182636260986,0.16100314259529114,0.3294396698474884,,,,,
realmlp,all,32,0.5560264388720194,0.47202929854393005,0.6419854760169983,0.14027287065982819,0.42424383759498596,0.6023527405880116,0.30884204584139363,0.2548764944076538,0.0,
realmlp,kpx_group_1,32,0.5491977322984625,0.45977503061294556,0.6521676778793335,0.12727369368076324,0.43160906434059143,,,,,
realmlp,kpx_group_2,32,0.5157511946227815,0.4092904329299927,0.6903035640716553,0.13396435976028442,0.5145715475082397,,,,,
realmlp,kpx_group_3,32,0.6031303880391298,0.5470224618911743,0.5834851861000061,0.1595805585384369,0.3265509307384491,,,,,
realmlp,all,33,0.5534586707750956,0.49744901061058044,0.6248006820678711,0.1368594914674759,0.3864608705043793,0.599447402689192,0.30659149807912334,0.2545996308326721,0.0,
realmlp,kpx_group_1,33,0.5432641848369881,0.5295476913452148,0.6047133207321167,0.1276804357767105,0.3371070623397827,,,,,
realmlp,kpx_group_2,33,0.5132512212903412,0.41959190368652344,0.680877149105072,0.12859134376049042,0.49034565687179565,,,,,
realmlp,kpx_group_3,33,0.6038606067498525,0.5432073473930359,0.5888116359710693,0.15430672466754913,0.3319299519062042,,,,,
realmlp,all,34,0.5426768362522125,0.4831528961658478,0.632199227809906,0.1395680010318756,0.40396633744239807,0.5881410307354398,0.30309457801006456,0.2519511878490448,0.0,
realmlp,kpx_group_1,34,0.5339081066626089,0.4969717860221863,0.6245269775390625,0.12583771347999573,0.3748916685581207,,,,,
realmlp,kpx_group_2,34,0.502406500003956,0.40991392731666565,0.6861252784729004,0.1363985687494278,0.5086490511894226,,,,,
realmlp,kpx_group_3,34,0.5917159109203903,0.5425729751586914,0.5859453678131104,0.15646770596504211,0.32835835218429565,,,,,
realmlp,all,35,0.5381272015748201,0.4790087938308716,0.6334226727485657,0.14469407498836517,0.4115395247936249,0.5831975892738059,0.30046916835837895,0.2514743506908417,0.0,
realmlp,kpx_group_1,35,0.5293289251901485,0.5053597688674927,0.6188451647758484,0.12597794830799103,0.3636682331562042,,,,,
realmlp,kpx_group_2,35,0.49472728426809665,0.41115841269493103,0.6878675818443298,0.13474629819393158,0.5104814767837524,,,,,
