model,target,step,train_loss,validation_loss,validation_score
realmlp,kpx_group_1,61,0.5155931952245095,0.4394562840461731,0.6678908467292786
realmlp,kpx_group_2,61,0.4936884216525975,0.4523600935935974,0.6457096338272095
realmlp,kpx_group_3,61,0.5685741515720591,0.578042209148407,0.5659417510032654
realmlp,all,62,0.5272423388326869,0.4905201196670532,0.6273443102836609
realmlp,kpx_group_1,62,0.5208467477384735,0.4613240361213684,0.6550257205963135
realmlp,kpx_group_2,62,0.49249974988839207,0.43974927067756653,0.6568796038627625
realmlp,kpx_group_3,62,0.568380511858884,0.5704869627952576,0.5701276659965515
realmlp,all,63,0.5247280615217546,0.47887125611305237,0.6325598955154419
realmlp,kpx_group_1,63,0.5156580569113002,0.4053158462047577,0.6918133497238159
realmlp,kpx_group_2,63,0.4953121959286578,0.4648372530937195,0.633782148361206
realmlp,kpx_group_3,63,0.5632139453116585,0.5664606094360352,0.5720840692520142
realmlp,all,64,0.5239858535282752,0.5026600956916809,0.6180979609489441
realmlp,kpx_group_1,64,0.5143835408722653,0.493347704410553,0.6323265433311462
realmlp,kpx_group_2,64,0.4910158716580447,0.4476894736289978,0.6521961688995361
realmlp,kpx_group_3,64,0.5665581410422045,0.5669432282447815,0.5697709321975708
realmlp,all,65,0.5217989376362633,0.49233901500701904,0.6224713921546936
realmlp,kpx_group_1,65,0.5151298563270008,0.48860952258110046,0.6332617998123169
realmlp,kpx_group_2,65,0.48517320436589856,0.4494761824607849,0.6485968828201294
realmlp,kpx_group_3,65,0.5650937478331959,0.5389314293861389,0.5855554342269897
realmlp,all,66,0.5228352923603619,0.5027559399604797,0.6126989722251892
realmlp,kpx_group_1,66,0.5154119217220474,0.49118614196777344,0.6283085346221924
realmlp,kpx_group_2,66,0.4890383652904454,0.458772748708725,0.6362171173095703
realmlp,kpx_group_3,66,0.5640555777970482,0.5583090782165527,0.5735712051391602
realmlp,all,67,0.5165644266149577,0.4770737588405609,0.63437420129776
realmlp,kpx_group_1,67,0.5088994358392323,0.4729776978492737,0.6447662115097046
realmlp,kpx_group_2,67,0.48485278162886114,0.44067978858947754,0.657024085521698
realmlp,kpx_group_3,67,0.5559410593088936,0.5175637602806091,0.601332426071167
realmlp,all,68,0.5154839850523892,0.4882655441761017,0.6275047659873962
realmlp,kpx_group_1,68,0.5090773763025508,0.4801371693611145,0.6399450898170471
realmlp,kpx_group_2,68,0.47954773815239177,0.4358893930912018,0.6601060628890991
realmlp,kpx_group_3,68,0.5578268367578002,0.5487701296806335,0.5824629664421082
realmlp,all,69,0.5156133529894492,0.47342291474342346,0.6366602778434753
realmlp,kpx_group_1,69,0.5083697942249915,0.463399738073349,0.6502112150192261
realmlp,kpx_group_2,69,0.4818615023704136,0.44354572892189026,0.6546025276184082
realmlp,kpx_group_3,69,0.5566087689469842,0.5133231282234192,0.6051671504974365
realmlp,all,70,0.5107029680820072,0.47092127799987793,0.6410216689109802
realmlp,kpx_group_1,70,0.5052420580211807,0.43188658356666565,0.6756995320320129
realmlp,kpx_group_2,70,0.4779781046159127,0.4349915385246277,0.6602258682250977
realmlp,kpx_group_3,70,0.5488887446768144,0.5458856225013733,0.5871397256851196
realmlp,all,71,0.5084433134864358,0.5005425810813904,0.6211361885070801
realmlp,kpx_group_1,71,0.5009282213800094,0.49196571111679077,0.6299365758895874
realmlp,kpx_group_2,71,0.47887105187949014,0.4344432055950165,0.6647138595581055
realmlp,kpx_group_3,71,0.5455306777182747,0.575218915939331,0.5687581300735474
realmlp,all,72,0.5067294757155811,0.509529173374176,0.6140913367271423
realmlp,kpx_group_1,72,0.5008476709618288,0.5173649787902832,0.614246129989624
realmlp,kpx_group_2,72,0.47188366730423537,0.44293633103370667,0.6560942530632019
realmlp,kpx_group_3,72,0.5474570840597153,0.5682861804962158,0.5719336271286011
realmlp,all,73,0.5027522799723289,0.47794055938720703,0.6358429193496704
realmlp,kpx_group_1,73,0.49738671060870676,0.45030248165130615,0.6599834561347961
realmlp,kpx_group_2,73,0.4693777942482163,0.43921053409576416,0.6602761745452881
realmlp,kpx_group_3,73,0.5414923333069858,0.5443085432052612,0.587269127368927
realmlp,all,74,0.4993462663363008,0.47620347142219543,0.635657548904419
realmlp,kpx_group_1,74,0.4930311073275173,0.4551050364971161,0.6577410101890564
realmlp,kpx_group_2,74,0.46822739085730386,0.44182467460632324,0.6551001667976379
realmlp,kpx_group_3,74,0.5367803038919673,0.531680703163147,0.5941314101219177
realmlp,all,75,0.49514523455325293,0.4963538348674774,0.624408483505249
realmlp,kpx_group_1,75,0.4880853510078262,0.5086230635643005,0.621659517288208
realmlp,kpx_group_2,75,0.4623143072513973,0.43133193254470825,0.667816162109375
realmlp,kpx_group_3,75,0.5350360598634271,0.5491064190864563,0.5837498307228088
realmlp,all,76,0.4916266075828496,0.4806845486164093,0.6341878771781921
realmlp,kpx_group_1,76,0.48715968123253656,0.45136985182762146,0.6612301468849182
realmlp,kpx_group_2,76,0.46123066281571107,0.4339677691459656,0.6634228229522705
realmlp,kpx_group_3,76,0.5264894721262595,0.5567161440849304,0.5779105424880981
realmlp,all,77,0.49008658265366273,0.4829951822757721,0.6331566572189331
realmlp,kpx_group_1,77,0.4841156093513264,0.46040186285972595,0.6559303402900696
realmlp,kpx_group_2,77,0.4582652226090431,0.44161197543144226,0.6562851071357727
realmlp,kpx_group_3,77,0.5278789146858103,0.5469717979431152,0.587254524230957
realmlp,all,78,0.4850247874855995,0.484588623046875,0.6301050782203674
realmlp,kpx_group_1,78,0.48041876493131414,0.4782877564430237,0.6400194764137268
realmlp,kpx_group_2,78,0.4549114257097244,0.4418458044528961,0.6563708782196045
realmlp,kpx_group_3,78,0.5197441810194183,0.5336322784423828,0.5939249992370605
realmlp,all,79,0.4833053701064166,0.4634818136692047,0.6442875266075134
realmlp,kpx_group_1,79,0.47821121443720427,0.4334041178226471,0.6720788478851318
realmlp,kpx_group_2,79,0.45026931473437476,0.43751055002212524,0.6593855619430542
realmlp,kpx_group_3,79,0.5214355802711319,0.5195308923721313,0.6013980507850647
realmlp,all,80,0.47965580400298624,0.4777907431125641,0.6337764859199524
realmlp,kpx_group_1,80,0.47409363003338084,0.4656737744808197,0.6533955335617065
realmlp,kpx_group_2,80,0.44886114360655055,0.44418686628341675,0.6501621603965759
realmlp,kpx_group_3,80,0.5160126190851716,0.5235117673873901,0.5977717638015747
realmlp,all,81,0.4778520250145127,0.47019800543785095,0.6420081257820129
realmlp,kpx_group_1,81,0.4717995664652656,0.4738852083683014,0.6456798315048218
realmlp,kpx_group_2,81,0.4483477582826334,0.43756529688835144,0.6605424880981445
realmlp,kpx_group_3,81,0.513408750295639,0.49914342164993286,0.6198021769523621
realmlp,all,82,0.47280414227177114,0.48077771067619324,0.6332747340202332
realmlp,kpx_group_1,82,0.467523257522022,0.4747636020183563,0.6433863043785095
realmlp,kpx_group_2,82,0.4437047492931871,0.4384504556655884,0.6586225628852844
realmlp,kpx_group_3,82,0.5071844208766433,0.529119074344635,0.5978152751922607
realmlp,all,83,0.4712113001767327,0.4667055606842041,0.6437428593635559
realmlp,kpx_group_1,83,0.46603986708556905,0.46340230107307434,0.6505010724067688
realmlp,kpx_group_2,83,0.4408084710731226,0.4370952844619751,0.662338376045227
realmlp,kpx_group_3,83,0.5067855763961288,0.49961915612220764,0.6183890104293823
realmlp,all,84,0.46701472252607346,0.47464361786842346,0.6387472748756409
realmlp,kpx_group_1,84,0.4619116187095642,0.4632679224014282,0.6529234647750854
realmlp,kpx_group_2,84,0.43854377506410375,0.4371758699417114,0.661675214767456
realmlp,kpx_group_3,84,0.5005887738045525,0.5234870910644531,0.6016432642936707
realmlp,all,85,0.46621157798696966,0.47562360763549805,0.6382706165313721
realmlp,kpx_group_1,85,0.4606647614170523,0.4792212247848511,0.6418420076370239
realmlp,kpx_group_2,85,0.43709222621777477,0.4382930099964142,0.6615520119667053
realmlp,kpx_group_3,85,0.5008777590358958,0.5093566179275513,0.6114177107810974
realmlp,all,86,0.463242303360911,0.47355207800865173,0.6376839280128479
realmlp,kpx_group_1,86,0.4575794006095213,0.4576515555381775,0.6546177268028259
realmlp,kpx_group_2,86,0.4347190068048589,0.44331568479537964,0.6549534797668457
realmlp,kpx_group_3,86,0.4974284991621971,0.5196889042854309,0.6034806370735168
realmlp,all,87,0.46241843700408936,0.46838614344596863,0.6426622271537781
realmlp,kpx_group_1,87,0.45787369898136926,0.45446842908859253,0.6592686176300049
